Name,Team,AVG,OBP,SLG,OPS,BABIP,wRC+,xBA,wOBA,xwOBA,ERA,ERA-,FIP,xFIP,FIP-,xFIP-,WHIP,SIERA
Tony Kemp,OAK,0.209,0.303,0.304,0.607,0.221,77.0,0.238,0.276,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Santillan,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,59.0,7.16,8.64,155.0,197.0,2.7,9.72
Touki Toussaint,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,115.0,5.0,4.88,112.0,114.0,1.45,5.17
Travis Blankenhorn,WSN,0.161,0.297,0.258,0.555,0.167,61.0,0.212,0.262,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Jankowski,TEX,0.263,0.357,0.332,0.689,0.311,95.0,0.254,0.312,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis d'Arnaud,ATL,0.225,0.288,0.397,0.685,0.258,83.0,0.253,0.297,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trayce Thompson,- - -,0.163,0.285,0.294,0.579,0.271,65.0,0.163,0.266,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trea Turner,PHI,0.266,0.32,0.459,0.778,0.31,108.0,0.266,0.333,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Grisham,SDP,0.198,0.315,0.352,0.666,0.264,91.0,0.219,0.299,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Thornton,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,49.0,4.24,4.18,101.0,97.0,1.15,3.89
Tres Barrera,STL,0.0,0.0,0.0,0.0,0.0,-100.0,0.098,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevor Gott,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,101.0,3.2,4.16,75.0,96.0,1.41,3.77
Trevor Kelley,TBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,144.0,6.78,6.08,165.0,142.0,1.43,5.24
Trevor Larnach,MIN,0.213,0.311,0.415,0.727,0.295,99.0,0.212,0.313,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevor May,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,80.0,4.71,5.69,113.0,133.0,1.37,5.3
Trevor Megill,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,83.0,2.13,3.14,48.0,72.0,1.36,2.75
Trevor Richards,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,117.0,4.22,3.8,97.0,89.0,1.35,3.32
Trevor Rogers,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,91.0,4.09,4.39,95.0,100.0,1.22,4.05
Trevor Stephan,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,97.0,3.56,4.25,84.0,99.0,1.3,3.77
Trevor Story,BOS,0.203,0.25,0.316,0.566,0.29,48.0,0.208,0.249,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevor Williams,WSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,126.0,5.98,5.21,135.0,119.0,1.6,5.09
Trey Cabbage,LAA,0.208,0.232,0.321,0.553,0.37,44.0,0.146,0.238,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Mancini,CHC,0.234,0.299,0.336,0.635,0.327,74.0,0.212,0.28,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Wingenter,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,136.0,3.96,4.18,93.0,98.0,1.35,3.43
Tristan Beck,SFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,93.0,4.0,4.49,96.0,103.0,1.22,4.22
Tristan Gray,TBR,0.4,0.4,1.0,1.4,0.25,286.0,0.519,0.577,0.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triston Casas,BOS,0.263,0.367,0.49,0.856,0.317,129.0,0.251,0.367,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triston McKenzie,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,121.0,4.51,6.07,107.0,142.0,1.56,5.95
Tucker Barnhart,CHC,0.202,0.285,0.257,0.541,0.313,53.0,0.176,0.25,0.235,2.25,52.0,3.26,5.74,75.0,131.0,1.75,5.77
Tucker Davidson,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,136.0,4.27,4.42,99.0,103.0,1.62,4.27
Tucupita Marcano,PIT,0.233,0.276,0.356,0.633,0.265,68.0,0.246,0.275,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Blach,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,110.0,5.63,5.01,122.0,114.0,1.64,5.14
Ty France,SEA,0.25,0.337,0.366,0.703,0.294,104.0,0.266,0.315,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Adcock,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,84.0,5.17,3.64,124.0,85.0,0.7,3.65
Tyler Alexander,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,105.0,4.1,4.14,96.0,97.0,1.11,3.48
Tyler Anderson,LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,124.0,4.92,5.52,112.0,129.0,1.49,5.23
Tyler Cropley,KCR,0.167,0.143,0.167,0.31,0.2,-36.0,0.172,0.126,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Cyr,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.85,19.0,42.0,0.6,1.36
Tyler Duffey,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,104.0,6.76,3.56,156.0,81.0,0.5,2.95
Tyler Fitzgerald,SFG,0.219,0.265,0.469,0.733,0.25,97.0,0.167,0.31,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Freeman,CLE,0.242,0.295,0.366,0.661,0.275,84.0,0.269,0.29,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Gilbert,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,118.0,3.43,3.07,81.0,70.0,1.5,3.32
Tyler Glasnow,TBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,86.0,2.91,2.75,71.0,64.0,1.08,3.08
Tyler Heineman,- - -,0.237,0.383,0.316,0.699,0.3,107.0,0.253,0.325,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Holton,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,49.0,3.56,3.76,84.0,88.0,0.87,3.62
Tyler Kinley,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,120.0,4.85,5.29,105.0,121.0,1.65,4.48
Tyler Mahle,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,75.0,4.19,3.65,99.0,85.0,1.05,3.52
Tyler Naquin,CHW,0.0,0.0,0.0,0.0,0.0,-100.0,0.036,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Nevin,DET,0.2,0.306,0.316,0.622,0.246,76.0,0.214,0.282,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler O'Neill,STL,0.231,0.312,0.403,0.715,0.284,97.0,0.249,0.313,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Rogers,SFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,72.0,3.76,4.13,90.0,94.0,1.15,3.96
Tyler Soderstrom,OAK,0.16,0.232,0.24,0.472,0.213,35.0,0.207,0.216,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Stephenson,CIN,0.243,0.317,0.378,0.696,0.314,85.0,0.242,0.305,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Wade,OAK,0.255,0.309,0.314,0.623,0.342,79.0,0.22,0.278,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Wells,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,87.0,4.98,4.63,118.0,108.0,0.99,4.19
Tylor Megill,NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,113.0,4.96,4.92,115.0,112.0,1.58,5.07
Tyrone Taylor,MIL,0.234,0.267,0.446,0.713,0.263,88.0,0.248,0.302,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyson Miller,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,108.0,5.02,5.69,114.0,130.0,1.24,5.45
Vaughn Grissom,ATL,0.28,0.313,0.347,0.659,0.344,78.0,0.272,0.289,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor Caratini,MIL,0.259,0.327,0.383,0.711,0.296,94.0,0.252,0.312,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor Gonzalez,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,94.0,3.4,3.76,77.0,86.0,1.1,3.62
Victor Mederos,LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,206.0,5.26,6.91,120.0,161.0,2.67,5.74
Victor Robles,WSN,0.299,0.385,0.364,0.75,0.36,112.0,0.265,0.338,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor Vodnik,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31,165.0,1.52,2.29,33.0,52.0,2.08,2.66
Vidal Brujan,TBR,0.171,0.241,0.197,0.438,0.236,29.0,0.17,0.206,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vince Velasquez,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,87.0,3.87,4.56,88.0,104.0,1.31,4.51
Vinnie Pasquantino,KCR,0.247,0.324,0.437,0.762,0.25,103.0,0.279,0.327,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinny Capra,PIT,0.167,0.25,0.222,0.472,0.231,31.0,0.183,0.22,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinny Nittoli,NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,59.0,2.44,5.59,56.0,128.0,1.09,4.21
Vladimir Guerrero Jr.,TOR,0.264,0.345,0.444,0.788,0.277,118.0,0.291,0.34,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wade Meckler,SFG,0.232,0.328,0.25,0.578,0.419,72.0,0.211,0.273,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wade Miley,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,72.0,4.69,4.85,107.0,111.0,1.14,5.04
Wander Franco,TBR,0.281,0.344,0.475,0.819,0.297,127.0,0.297,0.349,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wander Suero,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88,185.0,6.13,5.15,138.0,118.0,1.38,4.54
Wandy Peralta,NYY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,68.0,5.05,4.5,117.0,105.0,1.22,4.44
Wes Parsons,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,480.0,11.26,7.65,258.0,179.0,3.25,6.29
Weston Wilson,PHI,0.313,0.5,0.5,1.0,0.4,180.0,0.264,0.441,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whit Merrifield,TOR,0.272,0.318,0.382,0.7,0.313,93.0,0.241,0.304,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wil Crowe,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,105.0,5.84,5.01,133.0,114.0,1.86,5.88
Wil Myers,CIN,0.189,0.257,0.283,0.541,0.273,43.0,0.188,0.243,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Benson,CIN,0.275,0.365,0.498,0.863,0.391,128.0,0.23,0.369,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Brennan,CLE,0.266,0.299,0.356,0.655,0.296,81.0,0.282,0.285,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Smith,LAD,0.261,0.359,0.438,0.797,0.277,119.0,0.261,0.345,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Smith,TEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,100.0,3.36,4.3,76.0,100.0,1.06,3.9
Will Vest,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,69.0,2.55,3.35,60.0,78.0,1.1,3.19
Willi Castro,MIN,0.257,0.339,0.411,0.75,0.328,109.0,0.235,0.327,0.306,11.57,274.0,5.83,7.24,138.0,169.0,2.14,7.9
William Contreras,MIL,0.289,0.367,0.457,0.825,0.348,124.0,0.253,0.357,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willie Calhoun,NYY,0.239,0.309,0.403,0.712,0.245,96.0,0.258,0.307,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willson Contreras,STL,0.264,0.358,0.467,0.826,0.311,127.0,0.279,0.358,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willy Adames,MIL,0.217,0.31,0.407,0.717,0.259,94.0,0.242,0.311,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilmer Flores,SFG,0.284,0.355,0.509,0.863,0.286,136.0,0.256,0.368,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilyer Abreu,BOS,0.316,0.388,0.474,0.862,0.431,135.0,0.263,0.375,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xander Bogaerts,SDP,0.285,0.35,0.44,0.79,0.319,120.0,0.252,0.343,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Edwards,MIA,0.295,0.329,0.333,0.663,0.359,82.0,0.251,0.295,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xzavion Curry,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,97.0,4.5,5.27,107.0,123.0,1.35,4.97
Yacksel Rios,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,926.0,19.46,14.63,468.0,342.0,5.4,12.33
Yainer Diaz,HOU,0.282,0.308,0.538,0.846,0.292,127.0,0.287,0.354,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yan Gomes,CHC,0.267,0.315,0.408,0.723,0.309,95.0,0.257,0.312,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yandy Diaz,TBR,0.33,0.41,0.522,0.932,0.367,164.0,0.301,0.402,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yasmani Grandal,CHW,0.234,0.309,0.339,0.647,0.284,80.0,0.216,0.288,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yency Almonte,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,119.0,4.59,4.55,104.0,104.0,1.4,4.3
Yennier Cano,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,50.0,2.84,3.01,67.0,70.0,1.0,2.98
Yerry De Los Santos,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,75.0,4.04,4.86,92.0,111.0,1.23,4.92
Yerry Rodriguez,TEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,180.0,3.33,4.68,76.0,109.0,1.9,4.28
Yimi Garcia,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,97.0,3.39,3.14,78.0,73.0,1.24,2.99
Yoan Moncada,CHW,0.26,0.305,0.425,0.73,0.35,98.0,0.259,0.315,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yoendrys Gomez,NYY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,1.58,17.0,37.0,0.5,0.79
Yohan Ramirez,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,96.0,4.64,4.66,106.0,107.0,1.46,4.05
Yonathan Daza,COL,0.27,0.304,0.351,0.655,0.323,62.0,0.229,0.286,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yonny Chirinos,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,127.0,5.43,4.97,130.0,115.0,1.39,4.97
Yonny Hernandez,LAD,0.136,0.231,0.182,0.413,0.2,20.0,0.132,0.197,0.202,0.0,0.0,3.26,6.56,73.0,150.0,1.0,7.14
Yordan Alvarez,HOU,0.293,0.407,0.583,0.99,0.306,170.0,0.299,0.415,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yu Chang,BOS,0.162,0.2,0.352,0.552,0.169,39.0,0.209,0.236,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yu Darvish,SDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,110.0,4.03,3.92,93.0,90.0,1.3,4.04
Yuli Gurriel,MIA,0.245,0.304,0.359,0.663,0.272,77.0,0.234,0.287,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yunior Marte,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,114.0,4.68,4.29,104.0,98.0,1.63,4.19
Yusei Kikuchi,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,92.0,4.12,3.77,94.0,88.0,1.27,3.86
Zac Gallen,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,79.0,3.26,3.49,77.0,80.0,1.12,3.67
Zach Davies,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,160.0,4.58,4.79,108.0,109.0,1.66,5.0
Zach Eflin,TBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,86.0,3.01,3.12,73.0,73.0,1.02,3.3
Zach Jackson,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,61.0,3.09,4.48,74.0,105.0,1.56,4.01
Zach Logue,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36,172.0,5.53,3.79,130.0,88.0,1.36,3.68
Zach McAllister,NYY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13,242.0,7.94,5.86,184.0,137.0,2.06,4.69
Zach McKinstry,DET,0.231,0.302,0.351,0.654,0.284,81.0,0.245,0.289,0.311,18.0,419.0,16.26,6.56,383.0,153.0,3.0,5.74
Zach Muckenhirn,NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,144.0,3.76,6.51,87.0,149.0,2.17,5.48
Zach Neal,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,163.0,7.03,4.83,169.0,113.0,1.63,4.84
Zach Neto,LAA,0.225,0.308,0.377,0.685,0.272,89.0,0.226,0.302,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Plesac,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,181.0,4.47,4.51,106.0,105.0,1.97,4.75
Zach Pop,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59,156.0,6.33,3.98,145.0,93.0,1.24,4.04
Zach Remillard,CHW,0.252,0.295,0.32,0.615,0.367,67.0,0.199,0.27,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zack Burdi,TBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,275.0,2.26,4.32,55.0,101.0,2.0,3.93
Zack Collins,CLE,0.5,0.667,0.5,1.167,1.0,248.0,0.444,0.526,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zack Gelof,OAK,0.267,0.337,0.504,0.84,0.331,133.0,0.25,0.357,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zack Greinke,KCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,114.0,4.74,4.42,111.0,103.0,1.27,4.57
Zack Kelly,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,85.0,5.18,6.96,120.0,162.0,1.61,6.54
Zack Littell,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,100.0,4.02,4.15,97.0,97.0,1.18,4.1
Zack Short,DET,0.204,0.292,0.339,0.631,0.255,76.0,0.211,0.281,0.296,6.0,140.0,3.92,6.95,92.0,162.0,2.17,6.51
Zack Thompson,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,105.0,3.87,3.83,90.0,87.0,1.42,3.98
Zack Weiss,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,73.0,6.33,4.38,146.0,102.0,1.07,3.95
Zack Wheeler,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,82.0,3.15,3.54,70.0,81.0,1.08,3.53
